_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
GO;ARAGUAPAZ;municipio;70.0;117.0;;12.0;13.0;64.0;23.0;media
GO;ARUANÃ;municipio;162.0;326.0;;31.0;57.0;173.0;55.0;media
GO;BRITANIA;municipio;29.0;60.0;;;;37.0;18.0;media
GO;GOlP S;municipio;213.0;277.0;;;60.0;150.0;53.0;media
GO;I TAP l RAPUÃ;municipio;150.0;253.0;;12.0;45.0;126.0;52.0;media
GO;JUSSAÃA;municipio;244.0;427.0;;17.0;105.0;187.0;112.0;media
GO;ARAGARÇAS;microrregiao;514.0;766.0;;35.0;157.0;367.0;190.0;media
GO;ARAGARÇAS;municipio;21.0;44.0;;;;;34.0;media
GO;ARENOPDLIS;municipio;62.0;71.0;;;21.0;28.0;18.0;media
GO;BALIZA;municipio;30.0;47.0;;;;26.0;18.0;media
GO;BOM .JARDIM DE GOIAS;municipio;91.0;140.0;;22.0;33.0;57.0;24.0;media
GO;DIGRAMA;municipio;33.0;38.0;;;;19.0;19.0;media
GO;MONTES CLAROS OE GO l AS;municipio;154.0;260.0;;;87.0;123.0;30.0;media
GO;PIRANHAS;municipio;123.0;166.0;;;11.0;107.0;47.0;media
GO;NORTE oIJOIANO;mesorregiao;1392.0;2322.0;;222.0;483.0;988.0;522.0;media
GO;PORANGATU;microrregiao;1187.0;1869.0;;192.0;425.0;791.0;369.0;media
GO;CAMPINAÇU;municipio;25.0;33.0;;;11.0;12.0;;media
GO;CAMP l NORTE;municipio;48.0;66.0;;;;41.0;12.0;media
GO;ESTRELA;municipio;22.0;27.0;;;;16.0;;media
GO;FORMOSO;municipio;113.0;202.0;;;57.0;82.0;51.0;media
GO;MARA ROSA;municipio;154.0;229.0;;;48.0;111.0;47.0;media
GO;MINAÇU;municipio;26.0;47.0;;;;23.0;12.0;media
GO;MUTUNOPOLIS;municipio;65.0;87.0;;;15.0;57.0;15.0;media
GO;NlQUELANDIA;municipio;158.0;256.0;;28.0;66.0;92.0;51.0;media
GO;PORANGATU;municipio;369.0;609.0;;82.0;152.0;226.0;112.0;media
GO;SANTA TEREZA DE GOIAS;municipio;44.0;70.0;;;13.0;36.0;16.0;media
GO;SANTA TEREZINHA OE GOIAS;municipio;64.0;85.0;;39.0;21.0;15.0;;media
GO;URUAÇU;municipio;99.0;158.0;;11.0;21.0;80.0;41.0;media
GO;CHAPADA DOS VEADEIROS;microrregiao;205.0;453.0;;30.0;58.0;197.0;153.0;media
GO;ALTO PARA ISO DE GOIAS;municipio;20.0;82.0;;;;35.0;39.0;media
GO;CAMPOS BELOS;municipio;16.0;39.0;;;11.0;12.0;15.0;media
GO;CAVALCANTE;municipio;29.0;47.0;;11.0;;20.0;7.0;media
GO;MONTE ALEGRE OE GOIAS;municipio;31.0;59.0;;;11.0;20.0;26.0;media
GO;NOVA ROMA;municipio;29.0;58.0;;;12.0;37.0;;media
GO;SÃO JOÃO O' ALIANÇA;municipio;80.0;168.0;;12.0;15.0;73.0;61.0;media
GO;TOTAIS;total;17961.0;3492.0;21609.0;17478.0;29459.0;;;media
GO;NORDESTE GOIANO;mesorregiao;1715.0;225.0;962.0;1757.0;3046.0;;;media
GO;SÂO MIGUEL DO ARAGUAIA;microrregiao;590.0;75.0;156.0;587.0;1077.0;;;media
GO;CRIXAS;municipio;54.0;;78.0;101.0;132.0;;;media
GO;MOZARLANDIA;municipio;129.0;19.0;37.0;93.0;211.0;;;media
GO;MUNDO NOVO;municipio;36.0;;11.0;44.0;97.0;;;media
GO;NOVA CRIXAS;municipio;158.0;15.0;;134.0;268.0;;;media
GO;SÃO MIGUEL DO ARAGUAIA;municipio;213.0;27.0;27.0;215.0;369.0;;;media
GO;RIO VERMELHO;microrregiao;719.0;82.0;683.0;715.0;1205.0;;;media
GO;ARAGUAPAZ;municipio;62.0;;23.0;50.0;79.0;;;media
GO;ARUANÂ;municipio;120.0;22.0;45.0;152.0;294.0;;;media
GO;BRITANIA;municipio;30.0;;;25.0;37.0;;;media
GO;GOIAS;municipio;151.0;12.0;471.0;182.0;262.0;;;media
GO;ITAPIRAPUÃ;municipio;147.0;15.0;84.0;116.0;185.0;;;media
GO;JUSSARA;municipio;209.0;23.0;54.0;190.0;348.0;;;media
GO;ARAGARÇAS;microrregiao;336.0;406.0;68.0;78.0;123.0;129.0;455.0;media
GO;ARAGARÇAS;municipio;20.0;;;18.0;30.0;;;media
GO;ARENOPOLIS;municipio;33.0;;19.0;52.0;58.0;;;media
GO;BALIZA;municipio;23.0;;;16.0;26.0;;;media
GO;BOM .JARDIM OE GOIAS;municipio;69.0;18.0;17.0;80.0;145.0;;;media
GO;DIORAMA;municipio;14.0;;;30.0;42.0;;;media
GO;MONTES CLAROS DE GO IAS;municipio;128.0;23.0;76.0;140.0;270.0;;;media
GO;PIRANHAS;municipio;119.0;14.0;;119.0;193.0;;;media
GO;NORTE GOIANO;mesorregiao;1054.0;169.0;1823.0;1088.0;1916.0;;;media
GO;PORANGATU;microrregiao;896.0;126.0;1748.0;939.0;1557.0;;;media
GO;CAMPINAÇU;municipio;15.0;;183.0;24.0;35.0;;;media
GO;CAMPINORTE;municipio;43.0;10.0;80.0;29.0;41.0;;;media
GO;ESTRELA DO NORTE;municipio;11.0;;40.0;18.0;20.0;;;media
GO;FORMOSO;municipio;92.0;13.0;203.0;84.0;129.0;;;media
GO;MARA ROSA;municipio;96.0;13.0;372.0;124.0;175.0;;;media
GO;MINAÇU;municipio;16.0;;63.0;16.0;27.0;;;media
GO;MUTUNOPOLIS;municipio;39.0;;50.0;56.0;69.0;;;media
GO;NIQUELANDIA;municipio;94.0;;210.0;101.0;147.0;;;media
GO;PORANGATU;municipio;338.0;42.0;118.0;316.0;626.0;;;media
GO;SANTA TEREZA DE GO IAS;municipio;36.0;;47.0;32.0;53.0;;;media
GO;SANTA TEREZINHA DE GOIAS;municipio;48.0;;116.0;59.0;75.0;;;media
GO;URUAÇU;municipio;68.0;19.0;266.0;80.0;160.0;;;media
GO;CHAPADA DOS VEADEIROS;microrregiao;158.0;43.0;75.0;149.0;359.0;;;media
GO;ALTO PARA ISO DE GOIAS;municipio;16.0;;14.0;15.0;34.0;;;media
GO;CAMPOS BELOS;municipio;16.0;;;;24.0;;;media
GO;CAVALCANTE;municipio;10.0;;20.0;18.0;23.0;;;media
GO;MONTE ALEGRE DE GOIAS;municipio;17.0;;;18.0;26.0;;;media
GO;NOVA ROMA;municipio;23.0;;;21.0;31.0;;;media
GO;SÃO .JOÃO D'ALIANÇA;municipio;76.0;20.0;25.0;69.0;221.0;;;media
GO;CENTRO GOIANO;mesorregiao;5394.0;;;1196.0;;;;media
GO;CERES;microrregiao;1549.0;;;392.0;;;;media
GO;BARRO ALTO;municipio;155.0;;;34.0;;;;media
GO;CARMO DO RIO VERDE;municipio;107.0;;;16.0;;;;media
GO;CERES;municipio;93.0;;;39.0;;;;media
GO;GOIANESIA;municipio;290.0;;;61.0;;;;media
GO;HIDROLINA;municipio;38.0;;;;;;;media
GO;ITAPACI;municipio;188.0;;;33.0;;;;media
GO;ITAPURANGA;municipio;128.0;;;26.0;;;;media
GO;NOVA AMERICA;municipio;10.0;;;;;;;media
GO;NOVA GLORIA;municipio;101.0;;;16.0;;;;media
GO;PILAR DE GOIAS;municipio;96.0;;;13.0;;;;media
GO;RIALMA;municipio;36.0;;;10.0;;;;media
GO;RIANAPOLIS;municipio;23.0;;;;;;;media
GO;RUBIATABA;municipio;45.0;;;12.0;;;;media
GO;SANTA ISABEL;municipio;84.0;;;33.0;;;;media
GO;URUANA;municipio;155.0;;;79.0;;;;media
GO;ANAPOLIS;microrregiao;1426.0;;;301.0;;;;media
GO;ANAPOLIS;municipio;192.0;;;44.0;;;;media
GO;ARAÇU;municipio;45.0;;;;;;;media
GO;BRAZABRANiES;municipio;23.0;;;;;;;media
GO;CATURAI;municipio;51.0;;;25.0;;;;media
GO;DAMOLANDIA;municipio;;;;;;;;media
GO;HEI TORAI;municipio;31.0;;;13.0;;;;media
GO;INHUMAS;municipio;148.0;;;35.0;;;;media
GO;ITABERAI;municipio;307.0;;;37.0;;;;media
GO;ITAGUARU;municipio;41.0;;;;;;;media
GO;ITAUÇU;municipio;48.0;;;;;;;media
GO;JARAGUA;municipio;249.0;;;65.0;;;;media
GO;NOVA VENEZA;municipio;45.0;;;;;;;media
GO;OURO VERDE DE GOIAS;municipio;29.0;;;;;;;media
GO;PETROLINA DE GOIAS;municipio;54.0;;;;;;;media
GO;SANTA ROSA DE GOIAS;municipio;39.0;;;;;;;media
GO;SÂO FRANCISCO OE GO IAS;municipio;70.0;;;13.0;;;;media
GO;TAQUARAL DE GOIAS;municipio;47.0;;;15.0;;;;media
GO;IPORA;microrregiao;491.0;;;81.0;;;;media
GO;AMORINOPOLIS;municipio;33.0;;;;;;;media
GO;CACHOEIRA DE GO IAS;municipio;17.0;;;;;;;media
GO;CORREGO DO OURO;municipio;31.0;;;;;;;media
GO;FAZENDA NOVA;municipio;97.0;;;21.0;;;;media
GO;IPORA;municipio;96.0;;;11.0;;;;media
GO;ISRAELANDIA;municipio;43.0;;;;;;;media
GO;IVOLANDIA;municipio;73.0;;;12.0;;;;media
GO;JAUPACI;municipio;39.0;;;;;;;media
GO;MOIPORA;municipio;23.0;;;;;;;media
GO;NOVO BRASIL;municipio;39.0;;;;;;;media
GO;ANICUNS;microrregiao;637.0;;;128.0;;;;media
GO;AMERICANO DO BRASIL;municipio;21.0;;;;;;;media
GO;ANICUNS;municipio;135.0;;;;;;;media
GO;AURILANDIA;municipio;22.0;;;;;;;media
GO;AVELINOPOLIS;municipio;34.0;;;;;;;media
GO;FIRMINOPOLIS;municipio;52.0;;;13.0;;;;media
GO;MOSSAMEDES;municipio;99.0;;;34.0;;;;media
GO;CENTRO GOIANO;microrregiao;2087.0;2513.0;419.0;11957.0;16083.0;4774.0;;media
GO;CERES;microrregiao;695.0;884.0;128.0;4890.0;6936.0;1291.0;;media
GO;BARRO ALTO;municipio;43.0;62.0;;131.0;155.0;127.0;;media
GO;CARMO;municipio;64.0;79.0;12.0;497.0;735.0;219.0;;media
GO;CERES;municipio;76.0;90.0;15.0;797.0;1300.0;76.0;;media
GO;GOIANESIA;municipio;63.0;92.0;17.0;334.0;566.0;226.0;;media
GO;HIOROi;municipio;10.0;;;74.0;74.0;13.0;;media
GO;ITAPACI;municipio;79.0;107.0;19.0;281.0;414.0;139.0;;media
GO;ITAPURANGA;municipio;102.0;116.0;10.0;935.0;1368.0;76.0;;media
GO;NOVA AMERICA;municipio;;;;101.0;145.0;;;media
GO;NOVA GLORIA;municipio;58.0;74.0;10.0;313.0;387.0;88.0;;media
GO;PILAR OE GOIAS;municipio;17.0;23.0;;237.0;314.0;50.0;;media
GO;RIALMA;municipio;20.0;26.0;;97.0;3.0;25.0;;media
GO;RIANAPOLIS;municipio;10.0;10.0;;81.0;88.0;14.0;;media
GO;RUaIATABA;municipio;60.0;70.0;;752.0;920.0;41.0;;media
GO;SANTA ISABEL;municipio;26.0;46.0;;156.0;244.0;71.0;;media
GO;URUANA;municipio;65.0;75.0;10.0;104.0;5.0;125.0;;media
GO;ANAPOLIS;municipio;481.0;561.0;107.0;3494.0;4501.0;1354.0;;media
GO;ANAPOLIS;municipio;61.0;67.0;;455.0;521.0;134.0;;media
GO;ARAÇU;municipio;24.0;28.0;;23.0;28.0;38.0;;media
GO;BRAZABRANTES;municipio;;;;140.0;219.0;24.0;;media
GO;CATURAI;municipio;;;;217.0;267.0;55.0;;media
GO;DAMOLAND:iA;municipio;;;;93.0;117.0;;;media
GO;HEI TORAI;municipio;16.0;16.0;;37.0;40.0;28.0;;media
GO;INHUMAS;municipio;38.0;43.0;;680.0;819.0;114.0;;media
GO;ITABERAI;municipio;131.0;151.0;29.0;494.0;686.0;270.0;;media
GO;ITAGUARU;municipio;;;;52.0;65.0;39.0;;media
GO;ITAUÇU;municipio;16.0;18.0;13.0;91.0;101.0;72.0;;media
GO;JARAGUA;municipio;57.0;75.0;13.0;445.0;563.0;271.0;;media
GO;NOVA VENEZA;municipio;;;;135.0;185.0;54.0;;media
GO;OURO VERDE DE GOIAS;municipio;;10.0;;63.0;73.0;27.0;;media
GO;PETROLINA DE GOIAS;municipio;56.0;62.0;11.0;157.0;190.0;56.0;;media
GO;SANTA ROSA DE GOIAS;municipio;;;;17.0;21.0;35.0;;media
GO;SÃO FRANCISCO OE GOIAS;municipio;31.0;40.0;13.0;198.0;382.0;94.0;;media
GO;TAQUARAL DE GOIAS;municipio;11.0;12.0;;197.0;220.0;35.0;;media
GO;IPORA;municipio;163.0;191.0;14.0;461.0;553.0;420.0;;media
GO;AMORINOPOLIS;municipio;;;;;;33.0;;media
GO;CACHOEIRA DE GOIAS;municipio;;;;;;12.0;;media
GO;CORREGO DO OURO;municipio;;;;64.0;65.0;35.0;;media
GO;FAZENDA NOVA;municipio;40.0;42.0;;54.0;58.0;52.0;;media
GO;IPORA;municipio;30.0;36.0;;23.0;25.0;112.0;;media
GO;ISRAELANOIA;municipio;16.0;25.0;;33.0;36.0;35.0;;media
GO;IVDLANDIA;municipio;26.0;29.0;;14.0;14.0;54.0;;media
GO;JAUPACI;municipio;17.0;19.0;17.0;18.0;25.0;;;media
GO;MOIPORA;municipio;;;;73.0;87.0;22.0;;media
GO;NOVO BRAS l L;municipio;18.0;21.0;;177.0;244.0;35.0;;media
GO;ANICUNS;municipio;252.0;300.0;73.0;1413.0;851.0;606.0;;media
GO;AMERICANO DO BRASIL;municipio;;11.0;;;;24.0;;media
GO;ANICUNS;municipio;47.0;52.0;22.0;76.0;91.0;128.0;;media
GO;AURILANDIA;municipio;;;;195.0;297.0;29.0;;media
GO;AVELINOPOLIS;municipio;24.0;27.0;;;;46.0;;media
GO;FIRMINOPOLIS;municipio;21.0;28.0;7.0;367.0;474.0;61.0;;media
GO;MOSSAMEDES;municipio;23.0;27.0;;214.0;270.0;75.0;;media
GO;NAZARIO;municipio;43.0;;;;;30.0;;media
GO;SANCLERLANDIA;municipio;36.0;;;;;27.0;;media
GO;SANTA BARBARA OE GO IAS;municipio;31.0;;;;;16.0;;media
GO;TURVANIA;municipio;84.0;;;;27.0;39.0;17.0;media
GO;BELA VISTA DE GOIAS;municipio;145.0;;;;41.0;82.0;10.0;media
GO;GOIANAPOLIS;municipio;86.0;;;;16.0;;12.0;media
GO;GOIANIRA;municipio;115.0;;;;30.0;63.0;;media
GO;GUAPO;municipio;130.0;;;;17.0;66.0;10.0;media
GO;HIDROLANOIA;municipio;150.0;;;;19.0;93.0;20.0;media
GO;LEOPOLDO DE BULHÕES;municipio;94.0;;;;27.0;33.0;;media
GO;NEROPOLIS;municipio;1.0;;;;14.0;52.0;;media
GO;TRINDADE;municipio;178.0;;;;48.0;54.0;14.0;media
GO;LESTE GOIANO;mesorregiao;3339.0;;;;573.0;1535.0;745.0;media
GO;VÃO DO PARANÃ;microrregiao;506.0;;;;78.0;220.0;126.0;media
GO;ALVORADA DO NORTE;municipio;29.0;;;;;11.0;;media
GO;OAMIANOPOLIS;municipio;;;;;;;;media
GO;FLORES DE GOIAS;municipio;178.0;;;;18.0;95.0;51.0;media
GO;GALHEIROS;municipio;22.0;;;;;12.0;;media
GO;GUARANI OE GOIAS;municipio;29.0;;;;;;;media
GO;IACIARA;municipio;52.0;;;;;24.0;;media
GO;MAMBAI;municipio;17.0;;;;;10.0;;media
GO;POSSE;municipio;61.0;;;;;29.0;18.0;media
GO;SÃO DOMINGOS;municipio;90.0;;;;22.0;20.0;34.0;media
GO;SITIO D' ABADIA;municipio;19.0;;;;;10.0;;media
GO;ENTORNO DE BRASILIA;microrregiao;2833.0;;;;495.0;1315.0;619.0;media
GO;ABAOIANIA;municipio;68.0;;;;;35.0;13.0;media
GO;ALEXANIA;municipio;97.0;;;;23.0;34.0;10.0;media
GO;CABECEIRAS;municipio;125.0;;;;12.0;74.0;33.0;media
GO;CORUMBA DE GO IAS;municipio;274.0;;;;81.0;87.0;28.0;media
GO;CRISTALINA;municipio;555.0;;;;90.0;300.0;145.0;media
GO;FORMOSA;municipio;349.0;;;;32.0;214.0;83.0;media
GO;LUZIANIA;municipio;407.0;;;;106.0;149.0;69.0;media
GO;PADRE BERNARDO;municipio;247.0;;;;32.0;112.0;84.0;media
GO;PIRENOPOLIS;municipio;367.0;;;;79.0;158.0;68.0;media
GO;PLANAL TINA;municipio;255.0;;;;22.0;128.0;76.0;media
GO;SANTO ANTONIO DO DESCOBERTO;municipio;89.0;;;;10.0;24.0;10.0;media
GO;SUL GOIANO;mesorregiao;18890.0;;;;2814.0;12276.0;2848.0;media
GO;SUDOESTE OE GOIAS;microrregiao;6544.0;;;;739.0;4265.0;1319.0;media
GO;APORE;municipio;472.0;;;;83.0;203.0;153.0;media
GO;CAIAPONIA;municipio;459.0;;;;99.0;247.0;56.0;media
GO;DOVERLANDIA;municipio;188.0;;;;48.0;77.0;27.0;media
GO;JATAI;municipio;43.0;;;;87.0;679.0;240.0;media
GO;MAURILANDIA;municipio;216.0;;;;45.0;135.0;28.0;media
GO;MINEIROS;municipio;634.0;;;;30.0;387.0;212.0;media
GO;PORTELANDIA;municipio;121.0;;;;;99.0;16.0;media
GO;RIO VERDE;municipio;2343.0;;;;216.0;1790.0;323.0;media
GO;BELA VISTA DE GOIAS;microrregiao;82.0;84.0;;380.0;98.0;;;media
GO;GOIANAPOLIS;microrregiao;22.0;26.0;;139.0;63.0;;;media
GO;GOIANIRA;microrregiao;48.0;76.0;29.0;263.0;72.0;;;media
GO;GUAPO;microrregiao;46.0;53.0;23.0;124.0;70.0;;;media
GO;HIDROLANDIA;microrregiao;66.0;71.0;10.0;121.0;92.0;;;media
GO;LEOPOLDO DE BULHÔES;microrregiao;35.0;40.0;;469.0;55.0;;;media
GO;NEROPOLIS;microrregiao;31.0;34.0;10.0;209.0;56.0;;;media
GO;TRINDADE;microrregiao;73.0;83.0;10.0;233.0;121.0;;;media
GO;LESTE GOIANO;microrregiao;1021.0;1488.0;496.0;3014.0;1558.0;;;media
GO;ALVORADA DO NORTE;microrregiao;14.0;;;11.0;14.0;;;media
GO;DAMIANOPOLIS;microrregiao;;;;25.0;;;;media
GO;FLORES DE GOIAS;microrregiao;39.0;68.0;24.0;53.0;45.0;;;media
GO;GALHEIROS;microrregiao;;;;;;;;media
GO;GUARAN( OE GOIAS;microrregiao;;;;14.0;10.0;;;media
GO;IACIARA;microrregiao;10.0;14.0;;;15.0;;;media
GO;MAMBAI;microrregiao;;;;25.0;;;;media
GO;POSSE;microrregiao;;;;34.0;24.0;;;media
GO;SÂO DOMINGOS;microrregiao;12.0;23.0;;23.0;21.0;;;media
GO;SITIO D' ABADIA;microrregiao;;10.0;;13.0;;;;media
GO;ENTORNO DE BRASILIA;microrregiao;916.0;1331.0;461.0;2808.0;406.0;;;media
GO;ABADIANIA;microrregiao;29.0;31.0;;255.0;53.0;;;media
GO;ALEXANIA;microrregiao;14.0;21.0;13.0;182.0;35.0;;;media
GO;CABECEIRAS;microrregiao;38.0;63.0;35.0;153.0;50.0;;;media
GO;CORUMBA DE GO l AS;microrregiao;58.0;67.0;15.0;426.0;137.0;;;media
GO;CRISTALINA;microrregiao;212.0;350.0;159.0;130.0;249.0;;;media
GO;FORMOSA;microrregiao;104.0;179.0;49.0;163.0;175.0;;;media
GO;LUZIANIA;microrregiao;138.0;170.0;58.0;215.0;245.0;;;media
GO;PADRE BERNARDO;microrregiao;104.0;136.0;34.0;155.0;119.0;;;media
GO;PIRENOPOLIS;microrregiao;128.0;178.0;46.0;812.0;181.0;;;media
GO;PLANALTINA;microrregiao;85.0;129.0;50.0;121.0;118.0;;;media
GO;SANTO ANTONIO;microrregiao;;;;196.0;44.0;;;media
GO;SUL GOIANO;microrregiao;8108.0;11191.0;3153.0;;;;;media
GO;SUDOESTE DE GOIAS;microrregiao;2639.0;3780.0;1338.0;321.0;2957.0;;;media
GO;APORE;microrregiao;128.0;228.0;106.0;;94.0;;;media
GO;CAIAPONIA;microrregiao;178.0;303.0;52.0;22.0;198.0;;;media
GO;DOVERLANDIA;microrregiao;74.0;83.0;21.0;12.0;93.0;;;media
GO;JATAI;microrregiao;404.0;547.0;260.0;48.0;503.0;;;media
GO;MAURILANDIA;microrregiao;129.0;166.0;21.0;;139.0;;;media
GO;MINEIROS;microrregiao;227.0;323.0;180.0;29.0;247.0;;;media
GO;PORTELANDIA;microrregiao;66.0;84.0;55.0;;51.0;;;media
GO;RIO VERDE;microrregiao;1062.0;1505.0;536.0;95.0;1245.0;;;media
GO;VALE DO RIO DOS BOIS;microrregiao;;1586.0;;;63.0;351.0;2147.0;media
GO;ACRE UNA;municipio;;340.0;;;;26.0;714.0;media
GO;CAMPESTRE OE GOIAS;municipio;;26.0;;;;;24.0;media
GO;EDEIA;municipio;;296.0;;;;84.0;396.0;media
GO;INDIARA;municipio;;150.0;;;;35.0;150.0;media
GO;.JANDAIA;municipio;;64.0;;;13.0;51.0;77.0;media
GO;PALMEIRAS DE GOIAS;municipio;;262.0;;;16.0;57.0;249.0;media
GO;PALMINOPOLIS;municipio;;45.0;;;;15.0;29.0;media
GO;PARAUNA;municipio;;362.0;;;13.0;68.0;494.0;media
GO;VAR JÃO;municipio;;41.0;;;11.0;12.0;14.0;media
GO;MEIA PONTE;microrregiao;;3281.0;;;164.0;876.0;3638.0;media
GO;AGUA LIMPA;municipio;;12.0;;;;;11.0;media
GO;ALOANOIA;municipio;;15.0;;;;;;media
GO;BOM JESUS DE GO IAS;municipio;396.0;782.0;14.0;127.0;496.0;143.0;;media
GO;BURITI ALEGRE;municipio;;98.0;;;;118.0;92.0;media
GO;CACHOEIRA DOURADA;municipio;;156.0;;;;41.0;208.0;media
GO;CALDAS NOVAS;municipio;;138.0;;;11.0;47.0;98.0;media
GO;CROMINIA;municipio;;24.0;;;;;15.0;media
GO;GOIATÜBA;municipio;;492.0;;;18.0;127.0;642.0;media
GO;ITUMBIARA;municipio;;744.0;;;11.0;155.0;909.0;media
GO;JOVIANIA;municipio;;126.0;;;;19.0;169.0;media
GO;MAIRIPOTABA;municipio;;54.0;;;;;49.0;media
GO;MARZAGÂO;municipio;;;;;;;;media
GO;MORRINHOS;municipio;;291.0;;;11.0;87.0;306.0;media
GO;PANAMA;municipio;;114.0;;;;35.0;100.0;media
GO;PIRACAN JUBA;municipio;;302.0;;;55.0;118.0;155.0;media
GO;P ONTALINA;municipio;;191.0;;;28.0;49.0;181.0;media
GO;VICENTINOPOLIS;municipio;;122.0;;;;32.0;195.0;media
GO;PIRES DO RIO;microrregiao;;604.0;;;69.0;220.0;386.0;media
GO;CRISTIANOPOLIS;municipio;;16.0;;;;13.0;;media
GO;ORIZONA;municipio;;115.0;;;20.0;52.0;62.0;media
GO;PALME LO;municipio;;;;;;;;media
GO;PIRES;municipio;;67.0;;;;16.0;50.0;media
GO;SANTA CRUZ OE GOIAS;municipio;37.0;45.0;10.0;10.0;19.0;;;media
GO;SILVANIA;municipio;;245.0;;;27.0;90.0;159.0;media
GO;URUTAI;municipio;;38.0;;;;13.0;29.0;media
GO;VIANOPOLIS;municipio;;80.0;;;;23.0;64.0;media
GO;CATALÃO;microrregiao;;579.0;;;38.0;186.0;559.0;media
GO;ANHANGUERA;municipio;;;;;;;;media
GO;CAMPO ALEGRE DE GOIAS;municipio;71.0;160.0;27.0;91.0;35.0;;;media
GO;CATALÃO;municipio;;168.0;;;15.0;72.0;134.0;media
GO;CORUMBAIBA;municipio;;72.0;;;12.0;25.0;49.0;media
GO;CUMARI;municipio;;18.0;;;;10.0;;media
GO;DAVINOPOLIS;municipio;;;;;;;;media
GO;GOIANOIRA;municipio;;21.0;;;;;18.0;media
GO;IPAMERI;municipio;194.0;360.0;246.0;72.0;;;;media
GO;NOVA AURORA;municipio;;11.0;;;;;;media
GO;OUVIDOR;municipio;;13.0;;;;;;media
GO;TRES RANCHOS;municipio;;;;;;;;media
GO;SANTA HELENA DE GOIAS;mesorregiao;367.0;;48.0;92.0;269.0;;;media
GO;SANTA RITA DO ARAGUAIA;mesorregiao;22.0;;;;30.0;;;media
GO;SERRANOPOLIS;mesorregiao;152.0;;55.0;10.0;;;;media
GO;VALE DO RIO DOS BOIS;mesorregiao;1841.0;;502.0;544.0;1468.0;;;media
GO;ACREUNA;mesorregiao;467.0;;186.0;;329.0;;;media
GO;CAMPESTRE DE GO IAS;mesorregiao;26.0;;;26.0;24.0;;;media
GO;EDEIA;mesorregiao;344.0;;134.0;38.0;279.0;;;media
GO;INDIARA;mesorregiao;145.0;;12.0;36.0;145.0;;;media
GO;.JANDAIA;mesorregiao;88.0;;14.0;199.0;57.0;;;media
GO;PALMEIRAS DE GOIAS;mesorregiao;273.0;;50.0;134.0;221.0;;;media
GO;PALMINOPOLIS;mesorregiao;51.0;;;;44.0;;;media
GO;PARAUNA;mesorregiao;424.0;;95.0;;331.0;;;media
GO;VARJÂO;mesorregiao;23.0;;;104.0;38.0;;;media
GO;MEIA PONTE;mesorregiao;3593.0;;853.0;1017.0;2902.0;;;media
GO;AGUA LIMPA;mesorregiao;;;;;;;;media
GO;ALOANDIA;mesorregiao;13.0;;;;15.0;;;media
GO;BOM JESUS DE GOIAS;mesorregiao;506.0;;175.0;;365.0;;;media
GO;BURITI ALEGRE;mesorregiao;45.0;;19.0;53.0;80.0;;;media
GO;CACHOEIRA DOURADA;mesorregiao;191.0;;24.0;44.0;145.0;;;media
GO;CALDAS NOVAS;mesorregiao;142.0;;18.0;106.0;82.0;;;media
GO;CROMINIA;mesorregiao;34.0;;;58.0;25.0;;;media
GO;GOIATUBA;mesorregiao;543.0;;172.0;170.0;447.0;;;media
GO;ITUMBIARA;mesorregiao;839.0;;169.0;117.0;693.0;;;media
GO;.JOVIANIA;mesorregiao;161.0;;33.0;;116.0;;;media
GO;MAIRIPOTABA;mesorregiao;52.0;;10.0;64.0;53.0;;;media
GO;MARZAGÃO;mesorregiao;;;;;;;;media
GO;MORRINHOS;mesorregiao;330.0;;86.0;222.0;249.0;;;media
GO;PANAMA;mesorregiao;122.0;;17.0;;104.0;;;media
GO;PIRACANJUBA;mesorregiao;268.0;;32.0;42.0;250.0;;;media
GO;PONTALINA;mesorregiao;178.0;;33.0;103.0;163.0;;;media
GO;VICENTINOPOLIS;mesorregiao;155.0;;62.0;17.0;100.0;;;media
GO;PIRES DO RIO;mesorregiao;416.0;;113.0;1190.0;486.0;;;media
GO;CRISTIANOPOLIS;mesorregiao;;;;20.0;14.0;;;media
GO;ORIZONA;mesorregiao;63.0;;16.0;189.0;92.0;;;media
GO;PALME LO;mesorregiao;;;;27.0;;;;media
GO;PIRES DO RIO;mesorregiao;61.0;;12.0;147.0;56.0;;;media
GO;SANTA CRUZ DE GOIAS;mesorregiao;34.0;;;107.0;36.0;;;media
GO;SILVANIA;mesorregiao;166.0;;59.0;434.0;182.0;;;media
GO;URUTAI;mesorregiao;20.0;;;98.0;34.0;;;media
GO;VIANOPOLIS;mesorregiao;62.0;;19.0;168.0;66.0;;;media
GO;CATALÃO;mesorregiao;514.0;;126.0;1738.0;463.0;;;media
GO;ANHANGUERA;mesorregiao;;;;28.0;;;;media
GO;CAMPO ALEGRE DE GOIAS;mesorregiao;81.0;;;;;;;media
GO;CATALÃO;mesorregiao;120.0;;34.0;840.0;130.0;;;media
GO;CORUMBA I BA;mesorregiao;69.0;;;73.0;54.0;;;media
GO;CUMARI;mesorregiao;;;;97.0;13.0;;;media
GO;DAVINOPOLIS;mesorregiao;;;;191.0;;;;media
GO;GOIANO(RA;mesorregiao;27.0;;;27.0;20.0;;;media
GO;IPAMERI;mesorregiao;195.0;;56.0;247.0;157.0;;;media
GO;NOVA AURORA;mesorregiao;;;;27.0;10.0;;;media
