_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;confianca
BA;IGUAi;mesorregiao;64.0;23.0;;;;baixa
BA;ITAGIBA;mesorregiao;;;;;;baixa
BA;ITAGIMIRIM;mesorregiao;;;;;;baixa
BA;ITAJU DO CGLONIA;mesorregiao;;;;;;baixa
BA;ITAPEBI;mesorregiao;;;;;;baixa
BA;ITORORO;mesorregiao;17.0;;;;;baixa
BA;PAU BRASIL;mesorregiao;;;;;;baixa
BA;POTIRAGUA;mesorregiao;;;;;;baixa
BA;SANTA CRUZ DA VITORIA;mesorregiao;;;;;;baixa
BA;CACAUEIRA;mesorregiao;202.0;91.0;;;;baixa
BA;ALMAOINA;mesorregiao;;;;;;baixa
BA;AURELINO LEAL;mesorregiao;;;;;;baixa
BA;BARRA DO ROCHA;mesorregiao;;;;;;baixa
BA;BARRO PRETO;mesorregiao;;;;;;baixa
BA;BELMONTE;mesorregiao;19.0;11.0;;;;baixa
BA;BUERAREMA;mesorregiao;;;;;;baixa
BA;CAMACAN;mesorregiao;;;;;;baixa
BA;CANAVIEIRAS;mesorregiao;21.0;;;;;baixa
BA;COARACI;mesorregiao;;;;;;baixa
BA;GANDU;mesorregiao;;;;;;baixa
BA;GONGOGI;mesorregiao;;;;;;baixa
BA;IBICARAI;mesorregiao;;;;;;baixa
BA;IBIRATAIA;mesorregiao;;;;;;baixa
BA;I LHEUS;mesorregiao;24.0;12.0;;;;baixa
BA;IPIAU;mesorregiao;;;;;;baixa
BA;ITABUNA;mesorregiao;;;;;;baixa
BA;ITACARE;mesorregiao;;;;;;baixa
BA;ITAJUIPE;mesorregiao;;;;;;baixa
BA;ITAMAR(;mesorregiao;;;;;;baixa
BA;ITAPE;mesorregiao;65.0;33.0;;;;baixa
BA;ITAPITANGA;mesorregiao;;;;;;baixa
BA;MASCOTE;mesorregiao;;;;;;baixa
BA;TEOLANDIA;mesorregiao;;;;;;baixa
BA;UBAITABA;mesorregiao;;;;;;baixa
BA;UBATÃ;mesorregiao;;;;;;baixa
BA;URUÇUCA;mesorregiao;;;;;;baixa
BA;WENCESLAU GUIMARÃES;mesorregiao;;;;;;baixa
BA;SUL DA;municipio;;47.0;20.0;;;baixa
BA;INTERIORANA EXTREMO BAHIA;mesorregiao;186.0;;;;;baixa
BA;GUARAT I NGA;mesorregiao;23.0;;;;;baixa
BA;IBIRAPUÃ;mesorregiao;16.0;;;;;baixa
BA;ITAMARAJU;mesorregiao;;;;;;baixa
BA;ITANHEM;mesorregiao;57.0;;;;;baixa
BA;LAJEDÃO;mesorregiao;;;;;;baixa
BA;MEDEIROS NETO;mesorregiao;;;;;;baixa
BA;LITORANEA EXTREMO SUL DA BAHIA;mesorregiao;172.0;64.0;;;;baixa
BA;ALCOBAÇA;mesorregiao;23.0;;;;;baixa
BA;CARAVELAS;mesorregiao;74.0;36.0;;;;baixa
BA;MUCURI;mesorregiao;10.0;;;;;baixa
ES;TOTAIS;total;29389.0;25936.0;1073.0;34.0;38.0;media
ES;ESPIRITO-SANTENSE;mesorregiao;29279.0;25872.0;1073.0;34.0;37.0;media
ES;ALTO SÃO MATEUS;mesorregiao;160.0;69.0;;;;media
ES;ECOPORANGA;microrregiao;84.0;33.0;;;;media
ES;MONTANHA;microrregiao;53.0;26.0;;;;media
ES;MUCURICI';microrregiao;22.0;;;;;media
ES;COLATINA;mesorregiao;1162.0;550.0;;;10.0;media
ES;BAIXO GUANDU;microrregiao;78.0;39.0;;;;media
ES;BARRA SÃO;microrregiao;;;;;;media
ES;ESPERANÇA;municipio;;;;;;media
ES;COLATINA;microrregiao;399.0;212.0;;;;media
ES;MANTENOPOLIS;microrregiao;;;;;;media
ES;MARI LANDIA;microrregiao;46.0;19.0;;;;media
ES;NOVA VENECIA;microrregiao;148.0;63.0;;;;media
ES;PANCAS;microrregiao;109.0;53.0;;;;media
ES;SÃO GABRIEL DA PALHA;microrregiao;208.0;93.0;2.0;;;media
ES;BAIXADA ESPIRITO-SANTENSE;microrregiao;487.0;225.0;;;;media
ES;ARACRUZ;microrregiao;52.0;23.0;;;;media
ES;CONCEIÇÃO DA BARRA;microrregiao;14.0;;;;;media
ES;FUNDÃO;microrregiao;22.0;12.0;;;;media
ES;JAGUARE;microrregiao;45.0;20.0;;;;media
ES;LINHARES;microrregiao;189.0;97.0;;;;media
ES;PEDRO CANARIO;microrregiao;;;;;;media
ES;PINHEIROS;microrregiao;15.0;;;;;media
ES;RIO BANANAL;microrregiao;;;;;;media
ES;SÂO MATEUS;microrregiao;95.0;36.0;;;;media
ES;COL. SERRANA ESPIRITO-SANTENSE;microrregiao;17566.0;15804.0;1069.0;;;media
ES;AFONSO CLAUDIO;microrregiao;535.0;387.0;;;;media
ES;ALFREDO CHAVES;microrregiao;992.0;959.0;;;;media
ES;DOMINGOS MARTINS;microrregiao;4174.0;2970.0;996.0;;;media
ES;IBIRAÇU;microrregiao;32.0;17.0;;;;media
ES;ITAGUAÇU;microrregiao;113.0;59.0;;;;media
ES;ITARANA;microrregiao;102.0;;;;;media
ES;SANTA LEOPOLDINA;microrregiao;;;;;;media
ES;SANTA TERESA;microrregiao;;;;;;media
ES;VERTENTE DO CAPARAO;microrregiao;9155.0;8893.0;;;;media
ES;CASTELO;microrregiao;;;;;;media
ES;CONCEIÇÃO DO CASTELO;microrregiao;8.0;;;;;media
ES;IBATIBA;microrregiao;20.0;;;;;media
ES;MUNIZ FREIRE;microrregiao;;;;;;media
ES;CACHOEIRO DE ITAPEMIRIM;microrregiao;558.0;272.0;;21.0;;media
ES;ALEGRE;microrregiao;118.0;;;;;media
ES;APIACA;microrregiao;17.0;;;;;media
ES;ATILIO VIVACQUA;microrregiao;28.0;;;;;media
ES;BOM JESUS DO NORTE;microrregiao;;;;;;media
ES;CACHOEIRO DE ITAPEMIRIM;municipio;102.0;21.0;;;;media
ES;DIVINO DE SÃO LOURENÇO;municipio;;;;;;media
ES;DORES DO RIO PRETO;municipio;12.0;;;;;media
ES;GUAÇUI;municipio;36.0;21.0;;;;media
ES;JERONIMO MONTEIRO;municipio;25.0;10.0;;;;media
ES;MIMOSO DO SUL;municipio;62.0;25.0;;;;media
ES;MUQUI;municipio;29.0;13.0;;;;media
ES;SÃO JOSE DO CALÇADO;municipio;19.0;;;;;media
ES;LITORAL SUL ESPIRITO-SANTENSE;microrregiao;188.0;56.0;;;;media
ES;ANCHIETA;municipio;14.0;;;;;media
ES;GUARAPARI;municipio;36.0;12.0;;;;media
ES;ICONHA;municipio;35.0;;;;;media
ES;ITAPEMIRIM;municipio;33.0;;;;;media
ES;PIUMA;municipio;;;;;;media
ES;PRESIDENTE KENNEDY;municipio;23.0;;;;;media
ES;RIO NOVO DO SUL;municipio;42.0;13.0;;;;media
ES;VITORIA;mesorregiao;109.0;64.0;;;;alta
ES;vrTORIA;microrregiao;109.0;64.0;;;;alta
ES;CARIACICA;municipio;54.0;31.0;;;;media
ES;SERRA;municipio;18.0;10.0;;;;media
ES;VIANA;municipio;15.0;;;;;media
ES;VILA VELHA;municipio;21.0;16.0;;;;media
ES;VITORIA;municipio;;;;;;media
GO;TOTAIS;total;53485.0;15761.0;19.0;45.0;100.0;media
GO;NORDESTE GOIANO;mesorregiao;1396.0;678.0;;;;alta
GO;SÂO MIGUEL DO ARAGUAIA;microrregiao;405.0;155.0;;;;alta
GO;CRIXAS;municipio;223.0;84.0;;;;alta
GO;MOZARLAND IA;municipio;29.0;11.0;;;;alta
GO;MUNDO NOVO;municipio;21.0;;;;;alta
GO;NOVA CRIXAS;municipio;62.0;23.0;;;;alta
GO;SÃO MIGUEL DO ARAGUAIA;municipio;67.0;27.0;;;;alta
GO;RIO VERMELHO;microrregiao;704.0;388.0;;;;alta
GO;ARAGUAPAZ;municipio;45.0;25.0;;;;alta
GO;ARUANÃ;municipio;19.0;;;;;alta
GO;BRITANIA;municipio;11.0;;;;;alta
GO;GOIAS;municipio;368.0;210.0;;;;alta
GO;ITAPIRAPUÃ;municipio;82.0;39.0;;;;alta
GO;JUS SARA;municipio;178.0;99.0;;;;alta
GO;ARAGARCAS;microrregiao;286.0;134.0;;;;alta
GO;ARAGARÇAS;municipio;;;;;;media
GO;ARENOPOLIS;municipio;43.0;19.0;;;;media
GO;BALIZA;municipio;17.0;;;;;media
GO;BOM JARDIM DE GOIAS;municipio;28.0;13.0;;;;media
GO;DIORAMA;municipio;23.0;;;;;media
GO;MONTES CLAROS DE GQIAS;municipio;80.0;38.0;;;;media
GO;PIRANHAS;municipio;88.0;48.0;;;;media
GO;NORTE GOIANO;mesorregiao;1670.0;633.0;;;;alta
GO;PORANGATU;microrregiao;1348.0;518.0;;;;alta
GO;CAMPINAÇU;municipio;60.0;15.0;;;;alta
GO;CAMP I NORTE;municipio;42.0;18.0;;;;alta
GO;ESTRELA;municipio;15.0;;;;;alta
GO;FORMOSO;municipio;152.0;64.0;;;;alta
GO;MARA ROSA;municipio;177.0;63.0;;;;alta
GO;MINAÇU;municipio;59.0;11.0;;;;alta
GO;MUTUNOPOLIS;municipio;60.0;28.0;;;;alta
GO;NIQUELANDIA;municipio;289.0;90.0;;;;alta
GO;PORANGATU;municipio;163.0;71.0;;;;alta
GO;SANTA TE REZA DE GOIAS;municipio;18.0;;;;;alta
GO;SANTA TEREZINHA DE GOIAS;municipio;108.0;48.0;;;;alta
GO;URUAÇU;municipio;200.0;92.0;;;;alta
GO;CHAPADA DOS VEADEIROS;microrregiao;321.0;115.0;;;;alta
GO;ALTO PARA ISO DE GOIAS;municipio;25.0;13.0;;;;media
GO;CAMPOS BELOS;municipio;25.0;;;;;media
GO;CAVALCANTE;municipio;128.0;46.0;;;;media
GO;MONTE ALEGRE DE GOIAS;municipio;49.0;16.0;;;;media
GO;NOVA ROMA;municipio;31.0;;;;;media
GO;SÃO JOÃO D' ALIANÇA;municipio;60.0;22.0;;;;media
GO;CENTRO GOIANO;mesorregiao;39781.0;37293.0;28.0;;;media
GO;CERES;microrregiao;1197.0;549.0;;;;media
GO;BARRO ALTO;municipio;58.0;220.0;;;;media
GO;CARMO;municipio;60.0;200.0;;;;media
GO;CERES;municipio;87.0;39.0;;;;media
GO;GOIANESI.t;municipio;109.0;540.0;;;;media
GO;HIOROLINA;municipio;50.0;23.0;;;;media
GO;ITAPACI;municipio;97.0;50.0;;;;media
GO;I T APURP,NGA;municipio;302.0;130.0;;;;media
GO;NOVA AMERICA;municipio;12.0;;;;;media
GO;NOVA GLORIA;municipio;46.0;160.0;;;;media
GO;PILAR DE GOIAS;municipio;73.0;230.0;;;;media
GO;RIALMA;municipio;19.0;10.0;;;;media
GO;RIANAPOLIS;municipio;17.0;;;;;media
GO;RUBIATABA;municipio;123.0;560.0;;;;media
GO;SANTA ISABEL;municipio;39.0;20.0;;;;media
GO;URUANA;municipio;99.0;670.0;;;;media
GO;ANAPOLIS;microrregiao;;;;;;media
GO;ANAPOLIS;municipio;1674.0;15930.0;;;;media
GO;ARAÇU;municipio;36.0;;;;;media
GO;BRAZABRANTES;municipio;;;;;;media
GO;CATURAI;municipio;23.0;;;;;media
GO;DAMOLANDIA;municipio;;;;;;media
GO;HEI TORAI;municipio;10.0;;;;;media
GO;INHUMAS;municipio;;;;;;media
GO;ITABERAI;municipio;198.0;20.0;;;;media
GO;ITAGIJARU;municipio;51.0;230.0;;;;media
GO;ITAUÇU;municipio;38.0;160.0;;;;media
GO;.JARAGUA;municipio;156.0;760.0;;;;media
GO;NOVA VENEZA;municipio;20.0;;;;;media
GO;OURO VERDE DE GOIAS;municipio;22.0;10.0;;;;media
GO;PETROLINA DE GOIAS;municipio;95.0;430.0;;;;media
GO;SANTA ROSA DE GOIAS;municipio;;;;;;media
GO;SÃO FRANCISCO DE GOIAS;municipio;49.0;190.0;;;;media
GO;TAQUAR,G L DE GOIAS;municipio;73.0;46.0;;;;media
GO;IPORA;microrregiao;475.0;2400.0;;;;media
GO;AMORINOPOLIS;municipio;36.0;16.0;;;;media
GO;CACHOEIRA DE GOIAS;municipio;;;;;;media
GO;CORREGO DO OURO;municipio;26.0;10.0;;;;media
GO;FAZENDA NOVA;municipio;8.0;61.0;;;;media
GO;IPORA;municipio;101.0;480.0;;;;media
GO;ISRAELANOIA;municipio;20.0;;;;;media
GO;IVOLANDIA;municipio;19.0;;;;;media
GO;.JAUPACI;municipio;15.0;;;;;media
GO;MOIPORA;municipio;;;;;;media
GO;NOVO SRAS I L;municipio;7.0;750.0;;;;media
GO;ANICUNS;microrregiao;1044.0;6970.0;;;;media
GO;AMERICANO DO BRASIL;municipio;20.0;;;;;media
GO;ANICUNS;municipio;157.0;810.0;;;;media
GO;AURI LANDIA;municipio;33.0;14.0;;;;media
GO;AVELINOPOLIS;municipio;;;;;;media
GO;FIRMINOPOLIS;municipio;;;;;;media
GO;MOSSAMEOES;microrregiao;102.0;440.0;;;;media
GO;NAZAR I;microrregiao;40.0;26.0;;;;media
GO;SANCLERLANDIA;microrregiao;51.0;240.0;;;;media
GO;SANTA BARBARA DE GOIAS;microrregiao;;;;;;media
GO;TURVANIA;microrregiao;36.0;18.0;;;;media
GO;BELA VISTA DE GOIAS;microrregiao;22893.0;22717.0;;;;media
GO;GOIANAPOLIS;microrregiao;53.0;330.0;;;;media
GO;GO I AN IA;microrregiao;2134.0;20880.0;;;;media
GO;GOIANIRA;microrregiao;38.0;17.0;;;;media
GO;GUAPO;microrregiao;1774.0;16920.0;;;;media
GO;HIDROLANOIA;microrregiao;352.0;2990.0;;;;media
GO;LEOPOLDO DE BULHÕES;microrregiao;103.0;560.0;;;;media
GO;NEROPOLIS;microrregiao;167.0;148.0;10.0;;;media
GO;TRINDADE;microrregiao;502.0;444.0;;;;media
GO;LESTE GOIANO;mesorregiao;5535.0;4366.0;15.0;;;media
GO;VÃO DO PARANÃ;mesorregiao;254.0;760.0;;;;media
GO;ALVORADA DO NORTE;microrregiao;28.0;150.0;;;;media
GO;DAMIANOPOLIS;microrregiao;17.0;;;;;media
GO;FLORES DE GOIAS;microrregiao;27.0;;;;;media
GO;GALHEIROS;microrregiao;;;;;;media
GO;GUARANI DE GOIAS;microrregiao;25.0;;;;;media
GO;IACIARA;microrregiao;17.0;;;;;media
GO;MAMBAI;microrregiao;30.0;;;;;media
GO;POSSE;microrregiao;60.0;19.0;;;;media
GO;SÂO DOMINGOS;microrregiao;26.0;;;;;media
GO;SITIO D'ABADIA;microrregiao;15.0;;;;;media
GO;ENTORNO DE BRASIL IA;microrregiao;5281.0;4290.0;14.0;;;media
GO;ABAOIANIA;microrregiao;171.0;116.0;;;;media
GO;ALEXANIA;microrregiao;2746.0;26890.0;;;;media
GO;CABE CEIRAS;microrregiao;71.0;400.0;;;;media
GO;CORUMBA DE GO IAS;microrregiao;271.0;144.0;;;;media
GO;CRISTALINA;microrregiao;108.0;69.0;;;;media
GO;FORMOSA;microrregiao;128.0;670.0;;;;media
GO;LU:ZIANIA;microrregiao;970.0;7280.0;;;;media
GO;PADRE BERNARDO;microrregiao;166.0;730.0;;;;media
GO;PIRENOPOLlS;microrregiao;357.0;205.0;;;;media
GO;PLANAL TINA;microrregiao;96.0;400.0;;;;media
GO;SANTO ANTONIO DO DESCOBERTO;microrregiao;192.0;115.0;;;;media
GO;SUL GOIANO;mesorregiao;5102.0;2788.0;38.0;;;media
GO;SUDOESTE DE GOIAS;microrregiao;1485.0;897.0;11.0;;;media
GO;APORE;microrregiao;23.0;;;;;media
GO;CAIAPONIA;microrregiao;85.0;42.0;;;;media
GO;DOVERLANOIA;microrregiao;53.0;26.0;;;;media
GO;JATAI;microrregiao;257.0;1400.0;;;;media
GO;MAURILANOIA;microrregiao;26.0;13.0;;;;media
GO;MINEIROS;microrregiao;193.0;103.0;;;;media
GO;MESORREGIÔES, MI CRORREGI ÔES;microrregiao;;;;;;media
GO;PORTELANOIA;microrregiao;28.0;14.0;;;;media
GO;RIO VERDE;microrregiao;577.0;406.0;;;;media
GO;SANTA HELENA DE GOIAS;microrregiao;86.0;490.0;;;;media
GO;SANTA RITA DO ARAGUAIA;microrregiao;24.0;13.0;;;;media
GO;SERRANOPOLI S;microrregiao;12.0;7700.0;;;;media
GO;VALE;mesorregiao;597.0;2980.0;;;;media
GO;ACRE UNA;microrregiao;71.0;35.0;;;;media
GO;CAMPESTRE DE GOIAS;microrregiao;37.0;210.0;;;;media
GO;EDEIA;microrregiao;104.0;590.0;;;;media
GO;INDIARA;microrregiao;40.0;13.0;;;;media
GO;.JANDAIA;microrregiao;87.0;62.0;;;;media
GO;PALMEIRAS DE GOIAS;microrregiao;131.0;6100.0;;;;media
GO;PALMINOPOLIS;microrregiao;29.0;;;;;media
GO;PARAUNA;microrregiao;67.0;24.0;;;;media
GO;VAR JÂO;microrregiao;27.0;11.0;;;;media
GO;MEIA PONTE;mesorregiao;1221.0;675.0;;;;media
GO;AGUA LIMPA;microrregiao;16.0;;;;;media
GO;ALOANDIA;microrregiao;33.0;17.0;;;;media
GO;BOM JESUS DE GOIAS;microrregiao;44.0;200.0;;;;media
GO;BURITI ALEGRE;microrregiao;42.0;18.0;;;;media
GO;CACHOEIRA DOURADA;microrregiao;27.0;15.0;;;;media
GO;CALDAS NOVAS;microrregiao;43.0;1700.0;;;;media
GO;CROMINIA;microrregiao;31.0;16.0;;;;media
GO;GO IA TUBA;microrregiao;68.0;280.0;;;;media
GO;ITUMBIARA;microrregiao;345.0;25500.0;;;;media
GO;.JOVIANIA;microrregiao;62.0;45.0;;;;media
GO;MAIRIPOTABA;microrregiao;30.0;14.0;;;;media
GO;MARZAGÃO;microrregiao;;;;;;media
GO;MORRINHOS;microrregiao;203.0;950.0;;;;media
GO;PANAMA;microrregiao;18.0;;;;;media
GO;PIRACAN JUBA;microrregiao;133.0;550.0;;;;media
GO;PONTALINA;microrregiao;93.0;44.0;;;;media
GO;VICENTINOPOLIS;microrregiao;21.0;100.0;;;;media
GO;PIRES;mesorregiao;773.0;41400.0;;;;media
GO;CRISTIANOPOLIS;microrregiao;27.0;1800.0;;;;media
GO;ORIZONA;microrregiao;192.0;9300.0;;;;media
GO;PALMELO;microrregiao;20.0;18.0;;;;media
GO;PIRES DO RIO;microrregiao;74.0;470.0;;;;media
GO;SANTA CRUZ DE GOIAS;microrregiao;53.0;2500.0;;;;media
GO;SILVANIA;microrregiao;267.0;1350.0;;;;media
GO;URUTAI;microrregiao;51.0;3500.0;;;;media
GO;VIANOPOLIS;microrregiao;85.0;400.0;;;;media
GO;CATALÃO;mesorregiao;561.0;28700.0;;;;media
GO;ANHANGUERA;microrregiao;;;;;;media
GO;CAMPO ALEGRE DE GOIAS;microrregiao;65.0;33.0;;;;media
GO;CATALÃO;microrregiao;114.0;5500.0;;;;media
GO;CORUMBAIBA;microrregiao;49.0;2300.0;;;;media
GO;CUMARI;microrregiao;45.0;30.0;;;;media
GO;DAVINOPOLIS;microrregiao;25.0;;;;;media
GO;GOIANDIRA;microrregiao;64.0;390.0;;;;media
GO;IPAMERI;microrregiao;117.0;610.0;;;;media
GO;NOVA AURORA;microrregiao;15.0;;;;;media
GO;OUVIDOR;microrregiao;44.0;21.0;;;;media
MG;TOTAIS;total;151919.0;115742.0;11114.0;153.0;255.0;media
MG;NORDESTE MINEIRO;mesorregiao;3874.0;1666.0;24.0;;;media
MG;SANFRANC I SCANA DE JANUARIA;microrregiao;991.0;381.0;;;;alta
MG;ITACARAMBI;municipio;132.0;45.0;;;;alta
MG;JANUARIA;municipio;265.0;98.0;;;;alta
MG;MANGA;municipio;118.0;37.0;;;;alta
MG;MONTALVANIA;municipio;82.0;36.0;;;;alta
MG;SÃO FRANCISCO;municipio;392.0;164.0;;;;alta
MG;SERRA GERAL DE MINAS;microrregiao;725.0;194.0;;;;alta
MG;ESPINOSA;municipio;186.0;47.0;;;;alta
MG;MATO VERDE;municipio;89.0;28.0;;;;alta
MG;MONTE AZUL;municipio;176.0;54.0;;;;alta
MG;PORTEIRINHA;municipio;207.0;44.0;;;;alta
MG;RIACHO DOS MACHADOS;municipio;65.0;18.0;;;;alta
MG;CHAPADÕES DO PARACATU;microrregiao;1958.0;993.0;11.0;;;media
MG;ARINOS;municipio;87.0;34.0;;;;media
MG;BONFINOPOLIS DE MINAS;municipio;198.0;88.0;;;;media
MG;BURITIS;municipio;77.0;34.0;;;;media
MG;FORMOSO;municipio;13.0;;;;;media
MG;GUARDA-MOR;municipio;34.0;13.0;;;;media
MG;.JOÃO PINHEIRO;municipio;353.0;216.0;;;;media
MG;LAGAMAR;municipio;93.0;34.0;;;;media
MG;PARACATU;municipio;301.0;192.0;;;;media
MG;PRESIDENTE OLEGARIO;municipio;233.0;105.0;;;;media
MG;VAZANTE;municipio;108.0;45.0;;;;media
MG;ALTO-MEDI O SÃO FRANCISCO;microrregiao;198.0;96.0;;;;alta
MG;BURITIZEIRO;municipio;63.0;30.0;;;;alta
MG;PIRAPORA;municipio;21.0;16.0;;;;alta
MG;SANTA FE MINAS;municipio;15.0;;;;;alta
MG;SÃO ROMÃO;municipio;98.0;43.0;;;;alta
MG;NORDESTE MINEIRO;mesorregiao;24559.0;21209.0;;40.0;25.0;media
MG;ALTO RIO PARDO;microrregiao;604.0;199.0;;;;media
MG;AGUAS VERMELHAS;municipio;33.0;12.0;;;;media
MG;RIO DE;municipio;;;;;;media
MG;RUBELITA;municipio;55.0;16.0;;;;media
MG;SALINAS;municipio;211.0;82.0;;;;media
MG;SÃO DO;municipio;;;;;;media
MG;TAIOBEIRAS;municipio;37.0;10.0;;;;media
MG;MONTES CLAROS;microrregiao;20348.0;19492.0;;36.0;;media
MG;BOCAIUVA;municipio;170.0;88.0;;;;media
MG;BRASILIA DE;municipio;;;;;;media
MG;CAPITÃO ENEAS;municipio;45.0;25.0;;;;media
MG;CLARO DOS;municipio;;;;;;media
MG;CORAÇÃO DE;municipio;;;;;;media
MG;MESORREGIÔES, MICRORREGIÔES;microrregiao;;;;;;media
MG;ENGENHEIRO NAVARRO;microrregiao;39.0;190.0;;;;media
MG;FRANCISCO DUMONT;microrregiao;22.0;120.0;;;;media
MG;FRANCISCO SA;microrregiao;148.0;630.0;;;;media
MG;(BIAI;microrregiao;;;;22.0;;media
MG;.JANAUBA;microrregiao;;;;111.0;;media
MG;.JEQUITAI;microrregiao;;;;53.0;;media
MG;.JURAMENTO;microrregiao;;;;29.0;;media
MG;LAGOA DOS PATOS;microrregiao;23.0;12.0;;;;media
MG;MIRABELA;microrregiao;;;;109.0;;media
MG;MONTES CLAROS;microrregiao;;;19021.0;;;media
MG;SÃO JOÃO. DA PONTE;microrregiao;115.0;410.0;;;;media
MG;UBAI;microrregiao;;;;27.0;;media
MG;VARZELANDIA;microrregiao;;;;65.0;;media
MG;MINERADORA DO ALTO .JEQUITINHONHA;mesorregiao;168.0;510.0;;;;media
MG;BOTUMIRIM;microrregiao;;;;37.0;;media
MG;CRISTALIA;microrregiao;;;;26.0;;media
MG;GRÃO MOGOL;microrregiao;;;;79.0;;media
MG;ITACAMBIRA;microrregiao;;;;24.0;;media
MG;PASTOR( L DE PEDRA AZUL;mesorregiao;765.0;2870.0;;;;media
MG;ANDRE FERNANDES;microrregiao;;;;32.0;;media
MG;ARAÇUAI;microrregiao;;;;138.0;;media
MG;CARAI;microrregiao;;;;49.0;;media
MG;COMERCINHO;microrregiao;;;;25.0;;media
MG;CORONEL MURTA;microrregiao;31.0;120.0;;;;media
MG;ITAOBIM;microrregiao;;;;54.0;;media
MG;(TINGA;microrregiao;;;;65.0;;media
MG;MEDINA;microrregiao;;;;43.0;;media
MG;NOVO CRUZEIRO;microrregiao;;;;227.0;;media
MG;PADRE PARAI se;microrregiao;36.0;17.0;;;;media
MG;PEDRA AZUL;microrregiao;;;;;;media
MG;VIRGEM DA LAPA;microrregiao;57.0;12.0;;;;media
MG;PASTOR( L DE ALMENARA;mesorregiao;293.0;1060.0;;;;media
MG;ALMENARA;microrregiao;;;;58.0;;media
MG;BANDEIRA;microrregiao;;;;40.0;;media
MG;FELISBURGO;microrregiao;;;;40.0;;media
MG;.JACINTO;microrregiao;;;;14.0;;media
MG;.JEQUITINHONHA;microrregiao;;;;16.0;;media
MG;.JOAIMA;microrregiao;;;;15.0;;media
MG;.JOROANIA;microrregiao;;;;10.0;;media
MG;RUBIM;microrregiao;;;;15.0;;media
MG;SALTO DA DIVISA;microrregiao;;;;;;media
MG;SANTA MARIA DO SAL TO;microrregiao;12.0;;;;;media
MG;SANTO ANTONIO;microrregiao;;;;41.0;;media
MG;MINERADORA DE DIAMANTINA;mesorregiao;324.0;521.0;;;;media
MG;BERILO;microrregiao;;;;169.0;;media
MG;CAPELINHA;microrregiao;;;;90.0;;media
MG;CARBONITA;microrregiao;;;;46.0;;media
MG;CHAPADA;microrregiao;160.0;610.0;;;;media
MG;COUTO DE MAGALHÃES DE MINAS;microrregiao;;;;18.0;;media
MG;DATAS;microrregiao;;;;;;media
MG;DIAMANTINA;microrregiao;;;;84.0;;media
MG;FELICIO DOS SANTOS;microrregiao;28.0;;;;;media
MG;MUNICTPIOS OUTRAS;municipio;;;;;;media
MG;FELISBERTO CALDEIRA;microrregiao;16.0;;;;;media
MG;FRANCISCO BAOARO;microrregiao;135.0;460.0;;;;media
MG;GOUVEA;microrregiao;27.0;;;;;media
MG;ITAMARANDIBA;microrregiao;;;3500.0;;;media
MG;MINAS NOVAS;microrregiao;236.0;9800.0;;;;media
MG;PRESIDENTE KUBITSCHEK;microrregiao;;;;;;media
MG;SENADOR MOOESTINO GONÇALVES;microrregiao;24.0;;;;;media
MG;SERRO;microrregiao;76.0;390.0;;;;media
MG;TURMALINA;microrregiao;;;2700.0;;;media
MG;TEOFILO OTONI;mesorregiao;;;46700.0;;;alta
MG;FREI GASPAR;microrregiao;13.0;;;;;alta
MG;ITAIPE;microrregiao;24.0;;;;;alta
MG;LADAINHA;microrregiao;61.0;1500.0;;;;alta
MG;MALACACHETA;microrregiao;;;6600.0;;;alta
MG;PAVÃO;microrregiao;20.0;;;;;alta
MG;POTE;microrregiao;33.0;150.0;;;;alta
MG;TEOFILO OTONI;microrregiao;;;35500.0;;;alta
MG;PASTORIL DE NANUOUE;mesorregiao;;;830.0;;;media
MG;AGUAS FORMOSAS;microrregiao;;;160.0;;;media
MG;ATALEIA;microrregiao;36.0;;;;;media
MG;BERTOPOLIS;microrregiao;15.0;;;;;media
MG;CARLOS CHAGAS;microrregiao;45.0;120.0;;;;media
MG;FRONTEIRA DOS VALES;microrregiao;;;;;;media
MG;MACHACALIS;microrregiao;;;;;;media
MG;NANUOUE;microrregiao;48.0;280.0;;;;media
MG;OURO VERDE DE MINAS;microrregiao;33.0;;;;;media
MG;SERRA DOS AI MORES;microrregiao;14.0;;;;;media
MG;UMBURAT I BA;microrregiao;;;;;;media
MG;CENTRO-OESTE MINEIRO;mesorregiao;;;26210.0;13.0;;media
MG;MEDI O RIO DAS VELHAS;microrregiao;;;61200.0;;;media
MG;AUGUSTO DE LIMA;microrregiao;65.0;330.0;;;;media
MG;BUENOPO LI S;microrregiao;19.0;;;;;media
MG;CORINTO;microrregiao;379.0;336.0;;;;media
MG;CURVE LO;microrregiao;135.0;6500.0;;;;media
MG;INIMUTABA;microrregiao;27.0;10.0;;;;media
MG;JOAQUIM FELICIO;microrregiao;30.0;13.0;;;;media
MG;LASSANCE;microrregiao;45.0;24.0;;;;media
MG;MONJOLOS;microrregiao;18.0;;;;;media
MG;MORRO DA GARÇA;microrregiao;;;28.0;;;media
MG;PRESIDENTE JUSC:ELINO;microrregiao;;;29.0;;;media
MG;SANTO HIPOLITO;microrregiao;;;22.0;;;media
MG;VARZEA DA PALMA;microrregiao;56.0;310.0;;;;media
MG;ALTO PARANAIBA;microrregiao;;;4920.0;;;media
MG;ABADIA DOS DOURADOS;microrregiao;;;95.0;;;media
